nom_de_la_commune;code_postal;latitude;longitude
CERIZY;2240;49.7666739;3.3345587
CERNY EN LAONNOIS;2860;49.449229599999995;3.68029065
CERNY LES BUCY;2870;49.579144150000005;3.54661275
CERSEUIL;2220;49.32592865;3.5174938
CESSIERES SUZY;2320;49.557470249999994;3.48167305
CHACRISE;2200;49.30081175;3.3963972499999997
CHAILLEVOIS;2000;49.50867625;3.5232500499999997
CHALANDRY;2270;49.66914315;3.6474482
CHAMBRY;2000;49.59851425;3.6718906999999996
CHAMOUILLE;2860;49.472339000000005;3.6710079
CHAMPS;2670;49.537971799999994;3.2570215
CHAOURSE;2340;49.70297195;3.98361845
LA CHAPELLE SUR CHEZY;2570;48.94950645;3.37498005
CHARLY SUR MARNE;2310;48.982117200000005;3.2935556999999998
LE CHARMEL;2850;49.110578000000004;3.544631
CHARMES;2800;49.6523635;3.383353
CHARTEVES;2400;49.0901256;3.5023646
CHASSEMY;2370;49.377761050000004;3.50457945
CHATEAU THIERRY;2400;49.05560355;3.37837305
CHATILLON LES SONS;2270;49.7628906;3.69860035
CHATILLON SUR OISE;2240;49.79508355;3.41730805
CHAUDARDES;2160;49.39681495000001;3.7879523500000003
CHAUDUN;2200;49.314052000000004;3.25076455
CHAUNY;2300;49.61845435;3.2191839499999997
CHAVIGNON;2000;49.4782144;3.5154864000000003
CHAVIGNY;2880;49.4229195;3.3090473
CHAVONNE;2370;49.408083149999996;3.56144915
CHERET;2860;49.514658499999996;3.6877745
CHERMIZY AILLES;2860;49.463994150000005;3.71957305
CHERY CHARTREUVE;2220;49.25286765;3.6080626000000002
CHERY LES POUILLY;2000;49.64793425;3.58864205
CHERY LES ROZOY;2360;49.72450015;4.10264215
CHEVENNES;2250;49.8195677;3.7386066
CHEVREGNY;2000;49.46998855;3.5950244
CHEVRESIS MONCEAU;2270;49.76569545;3.58432615
CHEZY EN ORXOIS;2810;49.12473075;3.15646715
CHEZY SUR MARNE;2570;48.9856933;3.38820645
CHIERRY;2400;49.0325653;3.43212245
CHIGNY;2120;49.92907955;3.772752
CHIVRES EN LAONNOIS;2350;49.625570350000004;3.85764865
CHIVRES VAL;2880;49.40477755;3.4370872500000003
CHIVY LES ETOUVELLES;2000;49.53340355;3.58376105
CHOUY;2210;49.215392449999996;3.24325565
CIERGES;2130;49.16586985;3.60221885
CILLY;2250;49.7472569;3.8420775000000003
CIRY SALSOGNE;2220;49.3692998;3.4663644500000004
CLACY ET THIERRET;2000;49.55459355;3.56512645
CLAIRFONTAINE;2260;49.968977100000004;3.9918794
CLAMECY;2880;49.427381999999994;3.3654473
CLASTRES;2440;49.7490976;3.2279571000000002
CLERMONT LES FERMES;2340;49.66015625;3.94479675
COEUVRES ET VALSERY;2600;49.32396705;3.1495958
COINCY;2210;49.15478935;3.43314315
COINGT;2360;49.79278545;4.0956093
COLLIGIS CRANDELAIN;2860;49.4695782;3.6280144
COLONFAY;2120;49.85751585;3.711728
COMMENCHON;2300;49.6415106;3.14881
CONCEVREUX;2160;49.378147999999996;3.7827633499999997
CONDE EN BRIE;2330;48.999854049999996;3.56022185
CONDE SUR AISNE;2370;49.4014202;3.4684257
CONDE SUR SUIPPE;2190;49.4146968;3.9446613
CONDREN;2700;49.6331873;3.27672235
CONNIGIS;2330;49.0357339;3.5319846
CONTESCOURT;2680;49.792125600000006;3.234301
CORBENY;2820;49.4612935;3.82560115
CORCY;2600;49.2527618;3.1957236
COUCY LE CHATEAU AUFFRIQUE;2380;49.513973199999995;3.3178292999999996
COUCY LES EPPES;2840;49.5560627;3.7810856
COUCY LA VILLE;2380;49.5413882;3.34129635
COULONGES COHAN;2130;49.1958074;3.6238389499999997
COUPRU;2310;49.03035505;3.27488975
COURBES;2800;49.68037985;3.4567012999999998
COURBOIN;2330;48.995562050000004;3.5127011
COURCELLES SUR VESLE;2220;49.3464117;3.57596465
COURCHAMPS;2810;49.1151692;3.2609763
COURMELLES;2200;49.34562875;3.2994124
COURMONT;2130;49.14111175;3.5711544
COURTEMONT VARENNES;2850;49.07192415;3.5413619499999998
COURTRIZY ET FUSSIGNY;2820;49.515223;3.7952566
COUVRELLES;2220;49.3327965;3.48502435
COUVRON ET AUMENCOURT;2270;49.646442500000006;3.5149729499999998
COYOLLES;2600;49.2160439;3.0209806
CRAMAILLE;2130;49.22690905;3.4554902
CRAONNE;2160;49.44909285;3.794687
CRAONNELLE;2160;49.42509665;3.77549375
CRECY AU MONT;2380;49.4845844;3.3141218500000003
CRECY SUR SERRE;2270;49.69301575;3.6187938500000003
CREPY;2870;49.608899949999994;3.50880855
CREZANCY;2650;49.04053815;3.5169302499999997
CROIX FONSOMME;2110;49.93288365;3.39373045
LA CROIX SUR OURCQ;2210;49.1589355;3.35017265
CROUTTES SUR MARNE;2310;48.97747915;3.24703975
CROUY;2880;49.40729575;3.3684016999999997
CRUPILLY;2120;49.9299446;3.755528
CUFFIES;2880;49.40858625;3.3196703999999997
CUGNY;2480;49.709748950000005;3.1518442999999996
CUIRIEUX;2350;49.68346355;3.8205863
CUIRY HOUSSE;2220;49.2885622;3.49027435
CUIRY LES CHAUDARDES;2160;49.3919947;3.7621488000000003
CUIRY LES IVIERS;2360;49.766095899999996;4.104525300000001
CUISSY ET GENY;2160;49.4019317;3.7029757
CUISY EN ALMONT;2200;49.42199735;3.24518335
CUTRY;2600;49.3449562;3.1906548
CYS LA COMMUNE;2220;49.38375355;3.57170405
DAGNY LAMBERCY;2140;49.76847065;4.0436882
DALLON;2680;49.82491965;3.2326986499999997
DAMMARD;2470;49.1459701;3.172343
DAMPLEUX;2600;49.24084535;3.1470544
DANIZY;2800;49.6657508;3.4036674
DERCY;2270;49.71273525;3.6847155999999996
DEUILLET;2700;49.62713185;3.35712765
DHUIZEL;2220;49.35914745;3.61479175
DIZY LE GROS;2340;49.635061300000004;4.017135
DOHIS;2360;49.7659582;4.14208875
DOLIGNON;2360;49.7294968;4.087256200000001
DOMMIERS;2600;49.3314216;3.2165019
DOMPTIN;2310;49.0150838;3.2704984
DORENGT;2450;49.9655958;3.70135965
DOUCHY;2590;49.795882000000006;3.12958715
DRAVEGNY;2130;49.24245245;3.63949905
DROIZY;2210;49.27455485;3.3864459
DURY;2480;49.751618;3.1322354
EBOULEAU;2350;49.67828595;3.8870668
EFFRY;2500;49.9191238;3.98786825
ENGLANCOURT;2260;49.92508135;3.8080555
EPAGNY;2290;49.4728915;3.2565132500000002
EPARCY;2500;49.88526255;4.0710346
EPAUX BEZU;2400;49.102168750000004;3.3562856
EPIEDS;2400;49.10232925;3.4578501
L EPINE AUX BOIS;2540;48.8987666;3.4451824
EPPES;2840;49.55090755;3.73974635
ERLON;2250;49.733024150000006;3.70732355
ERLOY;2260;49.92041785;3.8394138
ESQUEHERIES;2170;49.97788115;3.7584269
ESSIGNY LE GRAND;2690;49.774245199999996;3.27324735
ESSIGNY LE PETIT;2100;49.89853515;3.36861915
ESSISES;2570;48.967361749999995;3.4162344
ESSOMES SUR MARNE;2400;49.03300675;3.3426538
ESTREES;2420;49.9686122;3.28018335
ETAMPES SUR MARNE;2400;49.03190685;3.4174533
ETAVES ET BOCQUIAUX;2110;49.9309791;3.4519044
ETOUVELLES;2000;49.517143000000004;3.5807444999999998
ETREAUPONT;2580;49.9013779;3.93989
ETREILLERS;2590;49.830856999999995;3.1565418999999997
ETREPILLY;2400;49.082462050000004;3.35147495
ETREUX;2510;49.9984598;3.6554076
EVERGNICOURT;2190;49.45731415;4.0390362
FAVEROLLES;2600;49.22547005;3.18269685
FAYET;2100;49.871001449999994;3.2532596500000004
LA FERE;2800;49.668318400000004;3.36941625
FERE EN TARDENOIS;2130;49.1833166;3.5125692
LA FERTE CHEVRESIS;2270;49.7455232;3.550601
LA FERTE MILON;2460;49.17292745;3.14406655
FESMY LE SART;2450;50.0476943;3.6971984
FESTIEUX;2840;49.525455449999995;3.7608854
FIEULAINE;2110;49.89740765;3.44504965
LA FLAMENGRIE;2260;50.00211435;3.92052435
FLAVIGNY LE GRAND ET BEAURAIN;2120;49.8868372;3.6740808
FLAVY LE MARTEL;2520;49.708552600000004;3.19214945
FLEURY;2600;49.26786165;3.1552723
FLUQUIERES;2590;49.79945435;3.15688965
FOLEMBRAY;2670;49.5500481;3.28962305
FONSOMME;2110;49.899761600000005;3.39610835
FONTAINE LES CLERCS;2680;49.80909405;3.21265815
FONTAINE LES VERVINS;2140;49.8512146;3.90840685
FONTAINE NOTRE DAME;2110;49.881027849999995;3.4239573500000002
FONTAINE UTERTE;2110;49.9266193;3.3688679
FONTENELLE;2170;50.02991565;3.8489381500000004
FONTENOY;2290;49.4108033;3.19361975
FORESTE;2590;49.80562115;3.0952240499999997
FOSSOY;2650;49.0425573;3.4820909
FOURDRAIN;2870;49.617025;3.4569414
FRANCILLY SELENCY;2760;49.85582505;3.2296231
FRANQUEVILLE;2140;49.8187464;3.7974035
FRESNES EN TARDENOIS;2130;49.144758350000004;3.5511149
FRESNES SOUS COUCY;2380;49.55229835;3.36781005
FRESNOY LE GRAND;2230;49.95532825;3.4170103000000003
FRESSANCOURT;2800;49.629015800000005;3.4288518999999997
FRIERES FAILLOUEL;2700;49.68411245;3.23663385
FROIDESTREES;2260;49.9432168;3.9097303500000002
FROIDMONT COHARTILLE;2270;49.67927065;3.7200457499999997
GANDELU;2810;49.079604849999996;3.17821995
GAUCHY;2430;49.82326105;3.2846124999999997
GERCY;2140;49.814472550000005;3.87263485
GERGNY;2260;49.933941;3.9300376
GERMAINE;2590;49.8134769;3.1206549
GIBERCOURT;2440;49.7426239;3.2840292
GIZY;2350;49.61175985;3.7661153
GLAND;2400;49.0590275;3.4602315
GOUDELANCOURT LES BERRIEUX;2820;49.492289650000004;3.85683745
GOUDELANCOURT LES PIERREPONT;2350;49.67980325;3.8529257
GOUSSANCOURT;2130;49.163589200000004;3.6541436000000003
GOUY;2420;49.993771249999995;3.26178265
GRANDLUP ET FAY;2350;49.653793300000004;3.73783905
GRANDRIEUX;2360;49.7311999;4.18616125
GRICOURT;2100;49.887605;3.2394092
GRISOLLES;2210;49.129842749999995;3.37180225
GRONARD;2140;49.7971557;3.8774758
GROUGIS;2110;49.950069299999996;3.52805625
GRUGIES;2680;49.810553999999996;3.27870465
VILLENEUVE SUR AISNE;2190;49.44085855;3.97439815
GUISE;2120;49.897286699999995;3.6228635000000002
GUIVRY;2300;49.650440399999994;3.11961955
GUNY;2300;49.5117154;3.2640732000000003
GUYENCOURT;2160;49.357886300000004;3.8412012
HANNAPES;2510;49.97621285;3.61625175
HAPPENCOURT;2480;49.78138465;3.1837579
HARAMONT;2600;49.2861325;3.02190495
HARCIGNY;2140;49.8080687;3.9767189
HARGICOURT;2420;49.96702555;3.1884177
HARLY;2100;49.84035365;3.3347415
HARTENNES ET TAUX;2210;49.2794501;3.3588044
HARY;2140;49.7979988;3.9154434
LEHAUCOURT;2420;49.91222625;3.2776885499999997
HAUTEVESNES;2810;49.113956200000004;3.2317402
HAUTEVILLE;2120;49.8880192;3.5249819000000002
HAUTION;2140;49.8708842;3.8351713
LA HERIE;2500;49.8828372;4.04138955
LE HERIE LA VIEVILLE;2120;49.82135935;3.65441405
HINACOURT;2440;49.74624315;3.2943077
HIRSON;2500;49.9379637;4.1131187
HOLNON;2760;49.8609504;3.20074275
HOMBLIERES;2720;49.85691165;3.3708739000000003
HOURY;2140;49.7871198;3.8502075
HOUSSET;2250;49.79413455;3.69579055
IRON;2510;49.951652800000005;3.6655631499999997
ITANCOURT;2240;49.8030265;3.3501271
IVIERS;2360;49.78805185;4.1392471
JAULGONNE;2850;49.0883987;3.5315143
JEANCOURT;2490;49.9307613;3.14586045
JEANTES;2140;49.814201100000005;4.07098605
JONCOURT;2420;49.960410249999995;3.3042568
JOUAIGNES;2220;49.29468685;3.5293609999999997
JUMENCOURT;2380;49.5150765;3.34835785
JUMIGNY;2160;49.408112;3.7255685
JUSSY;2480;49.71684085;3.23569615
JUVIGNY;2880;49.44882925;3.3178304
JUVINCOURT ET DAMARY;2190;49.4504137;3.8903559
LAFFAUX;2880;49.450635649999995;3.4356286999999996
LAIGNY;2140;49.86343865;3.85732785
LANCHY;2590;49.829655349999996;3.07265495
LANDIFAY ET BERTAIGNEMONT;2120;49.8292859;3.60402445
LANDOUZY LA COUR;2140;49.84453815;3.99341765
LANDOUZY LA VILLE;2140;49.8577698;4.0489298
LANDRICOURT;2380;49.510394399999996;3.3716877
LANISCOURT;2000;49.546075450000004;3.5335961
LAON;2000;49.571089549999996;3.61294965
LAPPION;2150;49.59288735;3.9689475499999998
LARGNY SUR AUTOMNE;2600;49.262709900000004;3.0559087
LATILLY;2210;49.1539779;3.31225815
LAUNOY;2210;49.2632275;3.40335185
LAVAL EN LAONNOIS;2860;49.5029639;3.58616665
LAVAQUERESSE;2450;49.9453318;3.71625785
LAVERSINE;2600;49.35406565;3.14752915
LEME;2140;49.842188199999995;3.7580277
LEMPIRE;2420;49.9976313;3.1752507000000003
LERZY;2260;49.950387899999996;3.88312385
LESCHELLE;2170;49.9629536;3.7739031499999998
LESDINS;2100;49.90362705;3.3121947499999997
LESGES;2220;49.30804565;3.49816305
LESQUIELLES ST GERMAIN;2120;49.93121895;3.62768305
LEUILLY SOUS COUCY;2380;49.4754849;3.3500511
LEURY;2880;49.42456625;3.34147985
LEUZE;2500;49.8586034;4.16747635
LEVERGIES;2420;49.9342273;3.31219465
LHUYS;2220;49.273393600000006;3.5430906
LICY CLIGNON;2810;49.102604400000004;3.2654338000000003
LIERVAL;2860;49.48798545;3.6218355
LIESSE NOTRE DAME;2350;49.61153675;3.82711735
LIEZ;2700;49.6933134;3.3002189
LIME;2220;49.324859450000005;3.5558694500000003
LISLET;2340;49.6762504;4.0198051
LOGNY LES AUBENTON;2500;49.8310642;4.2236252
LONGPONT;2600;49.285652299999995;3.22022735
LES SEPTVALLONS;2160;49.355487600000004;3.6776467000000004
LOR;2190;49.53082665;4.05443145
LOUATRE;2600;49.256620600000005;3.2428755000000002
LOUPEIGNE;2130;49.243657400000004;3.52511115
LUCY LE BOCAGE;2400;49.0556282;3.2755073
LUGNY;2140;49.780245050000005;3.8114162
LUZOIR;2500;49.93150705;3.95969755
LY FONTAINE;2440;49.7329027;3.3109698
MAAST ET VIOLAINE;2220;49.2935435;3.4535107
MACHECOURT;2350;49.650908799999996;3.84153945
MACOGNY;2470;49.15698055;3.21863725
MACQUIGNY;2120;49.8714234;3.56899795
MAGNY LA FOSSE;2420;49.93711115;3.2740064999999996
MAISSEMY;2490;49.89243045;3.1856568
MAIZY;2160;49.3754103;3.71341035
LA MALMAISON;2190;49.5167733;3.99505725
MALZY;2120;49.9209846;3.7316969
MANICAMP;2300;49.565268;3.1805434999999997
MARCHAIS;2350;49.5866802;3.8190200499999998
DHUYS ET MORIN EN BRIE;2330;48.8922316;3.509631
DHUYS ET MORIN EN BRIE;2540;48.8922316;3.509631
MARCY;2720;49.85176575;3.4159384499999996
MARCY SOUS MARLE;2250;49.74870835;3.7346496
MAREST DAMPCOURT;2300;49.594187399999996;3.14880425
MAREUIL EN DOLE;2130;49.2446186;3.5626638
MARFONTAINE;2140;49.8084973;3.7641488
MARGIVAL;2880;49.432213149999995;3.407236
MARIGNY EN ORXOIS;2810;49.0551483;3.2195308
MARIZY STE GENEVIEVE;2470;49.180980500000004;3.1970634
MARIZY ST MARD;2470;49.182303000000005;3.22702025
MARLE;2250;49.74435045;3.7654166499999997
MARLY GOMONT;2120;49.889376999999996;3.78562715
MARTIGNY;2500;49.86721835;4.1357256499999995
MARTIGNY COURPIERRE;2860;49.4919312;3.68724145
MAUREGNY EN HAYE;2820;49.5437144;3.7967557999999997
MAYOT;2800;49.7093136;3.39619115
MENNESSIS;2700;49.691519299999996;3.2726162
MENNEVRET;2630;49.992453749999996;3.5567565
MERCIN ET VAUX;2200;49.36745995;3.26934885
MERLIEUX ET FOUQUEROLLES;2000;49.516618699999995;3.49896855
MESBRECOURT RICHECOURT;2270;49.7132397;3.5366812999999997
MESNIL ST LAURENT;2720;49.831208149999995;3.36567725
MEURIVAL;2160;49.3582423;3.7620996
MEZIERES SUR OISE;2240;49.79026705;3.386368
MEZY MOULINS;2650;49.06338345;3.5125273000000004
MISSY AUX BOIS;2200;49.33525365;3.24912475
MISSY LES PIERREPONT;2350;49.62912085;3.78620305
MISSY SUR AISNE;2880;49.384899649999994;3.43985525
MOLAIN;2110;50.032004549999996;3.53004135
MOLINCHART;2000;49.561372500000004;3.5406804999999997
MONAMPTEUIL;2000;49.47150395;3.5731482999999997
MONCEAU LE NEUF ET FAUCOUZY;2270;49.7826247;3.6310564000000003
MONCEAU LES LEUPS;2270;49.662080950000004;3.48129385
MONCEAU LE WAAST;2840;49.6228141;3.7181989
MONCEAU SUR OISE;2120;49.909938749999995;3.6978818
MONDREPUIS;2500;49.96291435;4.0587408
MONNES;2470;49.14733195;3.228247
MONS EN LAONNOIS;2000;49.53723255;3.5531465
MONTAIGU;2820;49.55503725;3.8447172
MONTBAVIN;2000;49.530114600000005;3.513542
MONTBREHAIN;2110;49.96356945;3.35636985
MONTCHALONS;2860;49.513726899999995;3.72280505
MONTCORNET;2340;49.6896606;4.0262055
MONT D ORIGNY;2390;49.8531403;3.5261049499999997
MONTESCOURT LIZEROLLES;2440;49.736203450000005;3.2581195000000003
MONTFAUCON;2540;48.95014775;3.4312448
MONTGOBERT;2600;49.28916875;3.17644715
MONTGRU ST HILAIRE;2210;49.17698415;3.3259622
MONTHENAULT;2860;49.4900349;3.6555705
MONTHIERS;2400;49.10870525;3.2952145
MONTHUREL;2330;49.028614149999996;3.55045865
MONTIGNY EN ARROUAISE;2110;49.9139916;3.4857824
MONTIGNY L ALLIER;2810;49.12449665;3.1053072999999998
MONTIGNY LE FRANC;2250;49.687628700000005;3.91883125
MONTIGNY LENGRAIN;2290;49.3740898;3.09751575
MONTIGNY LES CONDE;2330;48.9820302;3.5664787999999996
MONTIGNY SOUS MARLE;2250;49.7399543;3.8050871500000003
MONTIGNY SUR CRECY;2270;49.71255895;3.5838524
MONTLEVON;2330;48.9577146;3.5177464499999997
MONTLOUE;2340;49.664412999999996;4.06518815
MONT NOTRE DAME;2220;49.2932975;3.5805635000000002
MONTREUIL AUX LIONS;2310;49.0257907;3.19728475
MONT ST JEAN;2360;49.794124100000005;4.21026135
MONT ST MARTIN;2220;49.27542855;3.64091985
MONT ST PERE;2400;49.08089895;3.4775535
MORCOURT;2100;49.87828905;3.33775095
MORGNY EN THIERACHE;2360;49.75572835;4.0783907500000005
MORSAIN;2290;49.4620319;3.18960735
MORTEFONTAINE;2600;49.336559750000006;3.08002635
MORTIERS;2270;49.696637800000005;3.66577795
MOULINS;2160;49.420862;3.67885145
MOUSSY VERNEUIL;2160;49.41443285;3.6403433
MOY DE L AISNE;2610;49.7503507;3.3511957
MURET ET CROUTTES;2210;49.2788762;3.4381706
MUSCOURT;2160;49.3588544;3.7440612499999997
NAMPCELLES LA COUR;2140;49.77751825;3.9999140000000004
NAMPTEUIL SOUS MURET;2200;49.30495495;3.4343586
NANTEUIL LA FOSSE;2880;49.4344038;3.4456433000000004
NANTEUIL NOTRE DAME;2210;49.191204150000004;3.4104782
NAUROY;2420;49.95142525;3.2588961000000003
NESLES LA MONTAGNE;2400;49.000770200000005;3.4485672000000003
NEUFCHATEL SUR AISNE;2190;49.4397218;4.0221483
NEUFLIEUX;2300;49.617277200000004;3.15956155
NEUILLY ST FRONT;2470;49.16503875;3.2665594000000002
NEUVE MAISON;2500;49.92812275;4.03940115
LA NEUVILLE BOSMONT;2250;49.71516735;3.83457785
LA NEUVILLE EN BEINE;2300;49.675873249999995;3.15827605
LA NEUVILLE HOUSSET;2250;49.789943449999996;3.72914895
LA NEUVILLE LES DORENGT;2450;49.9831937;3.68508995
NEUVILLE ST AMAND;2100;49.82006665;3.3394501500000002
NEUVILLE SUR AILETTE;2860;49.47051295;3.69860375
NEUVILLE SUR MARGIVAL;2880;49.4541593;3.3985182
NEUVILLETTE;2390;49.855326500000004;3.4695148500000004
NIZY LE COMTE;2150;49.573270550000004;4.034827099999999
NOGENTEL;2400;49.01515645;3.40422365
NOGENT L ARTAUD;2310;48.94253955;3.3312772500000003
NOIRCOURT;2340;49.669090499999996;4.0947835999999995
NOROY SUR OURCQ;2600;49.2030537;3.20699635
LE NOUVION EN THIERACHE;2170;50.0097305;3.8079539000000002
NOUVION ET CATILLON;2270;49.706916199999995;3.49541865
NOUVION LE COMTE;2800;49.70859495;3.45903135
NOUVION LE VINEUX;2860;49.510760250000004;3.6052098
NOUVRON VINGRE;2290;49.4348837;3.18993735
NOYALES;2120;49.905598499999996;3.5367234
BERNOY LE CHATEAU;2200;49.3200321;3.3067123
OEUILLY;2160;49.3930216;3.68179825
OGNES;2300;49.6160091;3.1896883999999996
OHIS;2500;49.92158635;4.00777605
OIGNY EN VALOIS;2600;49.21298635;3.12873175
OISY;2450;50.022589100000005;3.6501958
OLLEZY;2480;49.728741850000006;3.14651675
OMISSY;2100;49.8800155;3.29686985
ORAINVILLE;2190;49.37604865;4.0123265
ORGEVAL;2860;49.5046835;3.7010908
ORIGNY EN THIERACHE;2550;49.88454335;4.01332895
ORIGNY STE BENOITE;2390;49.826994;3.5339788
OSLY COURTIL;2290;49.40002695;3.2362668
OSTEL;2370;49.429370750000004;3.5658791
OULCHES LA VALLEE FOULON;2160;49.43026705;3.7405627499999996
OULCHY LA VILLE;2210;49.20848645;3.34201455
OULCHY LE CHATEAU;2210;49.2085256;3.38284895
PAARS;2220;49.3320827;3.60236445
PAISSY;2160;49.42560185;3.7000070000000003
PANCY COURTECON;2860;49.463147899999996;3.6495268000000003
PAPLEUX;2260;50.016906;3.8798746
PARCY ET TIGNY;2210;49.26925655;3.32909435
PARFONDEVAL;2360;49.7430705;4.162377449999999
PARFONDRU;2840;49.54003185;3.70622915
PARGNAN;2160;49.39342765;3.70028425
PARGNY ET FILAIN;2000;49.464029350000004;3.53804055
PARGNY LA DHUYS;2330;48.9581537;3.5620176
PARGNY LES BOIS;2270;49.73137475;3.6182899
PARPEVILLE;2240;49.796171099999995;3.5659152
PASLY;2200;49.40171655;3.29690005
PASSY EN VALOIS;2470;49.1649958;3.1814056
PASSY SUR MARNE;2850;49.0679675;3.5747295
PAVANT;2310;48.95524465;3.2842634000000004
PERNANT;2200;49.374515349999996;3.23358595
PIERREMANDE;2300;49.566217800000004;3.2534572500000003
PIERREPONT;2350;49.6472033;3.7843194999999996
PIGNICOURT;2190;49.4063704;4.0233258
PINON;2320;49.48733195;3.4645953499999997
PITHON;2480;49.7557684;3.1047208
PLEINE SELVE;2240;49.7951511;3.52627395
LE PLESSIER HULEU;2210;49.2390635;3.34813795
PLOISY;2200;49.33202945;3.2734964
PLOMION;2140;49.814308600000004;4.0273028
PLOYART ET VAURSEINE;2860;49.49522185;3.7358097499999996
POMMIERS;2200;49.393598749999995;3.2804604
PONT ARCY;2160;49.391804;3.62149865
PONTAVERT;2160;49.418958450000005;3.82712785
PONTRU;2490;49.9216143;3.2006791999999997
PONTRUET;2490;49.9189963;3.23260265
PONT ST MARD;2380;49.496696850000006;3.27854955
POUILLY SUR SERRE;2270;49.67839655;3.5849683
PREMONT;2110;50.01566405;3.3927877
PREMONTRE;2320;49.5493091;3.41529275
PRESLES ET BOVES;2370;49.3872625;3.5379152
PRESLES ET THIERNY;2860;49.51297735;3.6231202
PRIEZ;2470;49.13080445;3.26156805
PRISCES;2140;49.772239150000004;3.860379
PROISY;2120;49.8891082;3.75481605
PROIX;2120;49.90203215;3.57687935
PROUVAIS;2190;49.480028700000005;3.9699951
PROVISEUX ET PLESNOY;2190;49.4765302;4.0176541
PUISEUX EN RETZ;2600;49.2938501;3.135659
PUISIEUX ET CLANLIEU;2120;49.8485328;3.65788145
QUIERZY;2300;49.56377535;3.14661415
QUINCY BASSE;2380;49.50911705;3.38236645
QUINCY SOUS LE MONT;2220;49.308157;3.55759365
RAILLIMONT;2360;49.7027773;4.16120025
RAMICOURT;2110;49.96112775;3.3339969500000004
REGNY;2240;49.8335911;3.4202404499999997
REMAUCOURT;2100;49.8978929;3.3527898
REMIES;2270;49.67989195;3.5242248
REMIGNY;2440;49.712216600000005;3.2924686000000003
RENANSART;2240;49.7334593;3.45865285
RENNEVAL;2340;49.73785885;4.04108735
RESIGNY;2360;49.74110995;4.2097206499999995
RESSONS LE LONG;2290;49.38292795;3.15178
RETHEUIL;2600;49.3185945;3.00099915
REUILLY SAUVIGNY;2850;49.052518750000004;3.5616217499999996
RIBEAUVILLE;2110;50.03698565;3.59033915
RIBEMONT;2240;49.78529365;3.4706538
ROCOURT ST MARTIN;2210;49.142725299999995;3.3914488499999997
ROCQUIGNY;2260;50.016791999999995;3.972415
ROGECOURT;2800;49.64934695;3.4140553000000002
